Datetime,Global_active_power_kW,Global_reactive_power_kW,Voltage_V,Global_intensity_A,Sub_metering_1_Wh,Sub_metering_2_Wh,Sub_metering_3_Wh,Energy_kWh,Temperature_C,Humidity_pct,Apparent_Temp_C,Occupancy_Ratio,Occupied_Flag,Zone_Activity_Level,Hour,DayOfWeek,DayName,Month,Year,IsWeekend,Occupancy_Level,Occupancy_Score
2026-01-18 06:00:00,2.395,0.251,238.78,10.03,0.0,0.0,55.0,2.395,3.8,64.2,1.5,0.3,1.0,Moderate,6,6,Sunday,1,2026.0,1,Medium,0.5
2026-01-18 07:00:00,3.452,0.573,239.98,14.38,0.0,5.5,55.0,3.452,1.4,72.1,-1.0,0.35,1.0,Moderate,7,6,Sunday,1,2026.0,1,High,0.85
2026-01-18 08:00:00,3.558,0.643,237.76,14.96,0.0,13.4,55.0,3.558,5.2,73.1,3.3,0.34,1.0,Moderate,8,6,Sunday,1,2026.0,1,High,0.85
2026-01-18 09:00:00,3.232,0.63,238.84,13.53,0.0,5.8,55.0,3.232,3.0,75.4,0.9,0.36,1.0,Moderate,9,6,Sunday,1,2026.0,1,High,0.85
2026-01-18 10:00:00,2.125,0.113,236.86,8.97,0.0,0.0,55.0,2.125,7.4,59.2,5.4,0.37,1.0,Moderate,10,6,Sunday,1,2026.0,1,Medium,0.5
2026-01-18 11:00:00,1.642,0.218,237.56,6.91,0.0,0.0,55.0,1.642,11.3,68.9,10.3,0.38,1.0,Moderate,11,6,Sunday,1,2026.0,1,Medium,0.5
2026-01-18 12:00:00,1.335,0.129,237.97,5.61,0.0,0.0,55.0,1.335,8.1,66.7,6.5,0.31,1.0,Moderate,12,6,Sunday,1,2026.0,1,Medium,0.5
2026-01-18 13:00:00,1.327,0.221,239.59,5.54,0.0,0.0,55.0,1.327,9.1,66.2,7.6,0.39,1.0,Moderate,13,6,Sunday,1,2026.0,1,Medium,0.5
2026-01-18 14:00:00,1.079,0.099,241.18,4.47,0.0,0.0,55.0,1.079,12.0,53.0,10.4,0.28,0.0,Moderate,14,6,Sunday,1,2026.0,1,Medium,0.5
2026-01-18 15:00:00,5.089,0.744,244.67,20.8,0.0,0.0,55.0,5.089,8.7,74.9,7.5,0.35,1.0,Moderate,15,6,Sunday,1,2026.0,1,High,0.85
2026-01-18 16:00:00,1.564,0.267,238.98,6.54,0.0,0.0,55.0,1.564,9.9,67.4,8.6,0.33,1.0,Moderate,16,6,Sunday,1,2026.0,1,Medium,0.5
2026-01-18 17:00:00,2.014,0.364,241.65,8.33,0.0,0.0,55.0,2.014,11.2,57.8,9.7,0.37,1.0,Moderate,17,6,Sunday,1,2026.0,1,Medium,0.5
2026-01-18 18:00:00,2.943,0.282,239.5,12.29,16.6,0.0,55.0,2.943,8.6,69.4,7.2,0.32,1.0,Moderate,18,6,Sunday,1,2026.0,1,High,0.85
2026-01-18 19:00:00,3.875,0.252,242.7,15.97,22.6,0.0,55.0,3.875,8.1,69.6,6.6,0.36,1.0,Moderate,19,6,Sunday,1,2026.0,1,High,0.85
2026-01-18 20:00:00,4.066,0.354,236.49,17.19,19.1,0.0,55.0,4.066,8.4,73.8,7.1,0.38,1.0,Moderate,20,6,Sunday,1,2026.0,1,High,0.85
2026-01-18 21:00:00,3.778,0.574,238.5,15.84,2.0,0.0,55.0,3.778,6.6,67.5,4.8,0.35,1.0,Moderate,21,6,Sunday,1,2026.0,1,High,0.85
2026-01-18 22:00:00,3.286,0.187,241.86,13.59,0.0,0.0,55.0,3.286,5.1,70.4,3.1,0.36,1.0,Moderate,22,6,Sunday,1,2026.0,1,High,0.85
2026-01-18 23:00:00,2.4,0.185,241.63,9.93,0.0,0.0,55.0,2.4,3.0,68.8,0.7,0.26,0.0,Moderate,23,6,Sunday,1,2026.0,1,Medium,0.5
2026-01-19 00:00:00,1.373,0.301,241.68,5.68,0.0,0.0,55.0,1.373,3.0,75.0,0.9,0.12,0.0,Low,0,0,Monday,1,2026.0,0,Low,0.15
2026-01-19 01:00:00,1.276,0.147,243.95,5.23,0.0,0.0,55.0,1.276,1.5,69.3,-0.9,0.12,0.0,Low,1,0,Monday,1,2026.0,0,Low,0.15
2026-01-19 02:00:00,1.601,0.215,235.15,6.81,0.0,0.0,55.0,1.601,1.9,68.4,-0.5,0.12,0.0,Low,2,0,Monday,1,2026.0,0,Low,0.15
2026-01-19 03:00:00,1.651,0.086,236.49,6.98,0.0,0.0,55.0,1.651,0.3,73.9,-2.2,0.12,0.0,Low,3,0,Monday,1,2026.0,0,Low,0.15
2026-01-19 04:00:00,1.679,0.253,241.57,6.95,0.0,0.0,55.0,1.679,0.9,67.6,-1.6,0.12,0.0,Low,4,0,Monday,1,2026.0,0,Low,0.15
2026-01-19 05:00:00,4.075,0.429,242.28,16.82,0.0,0.0,55.0,4.075,0.2,82.3,-2.1,0.12,0.0,Low,5,0,Monday,1,2026.0,0,High,0.85
2026-01-19 06:00:00,2.125,0.298,241.83,8.79,0.0,0.0,55.0,2.125,2.4,82.1,0.4,0.26,0.0,Moderate,6,0,Monday,1,2026.0,0,Medium,0.5
2026-01-19 07:00:00,3.056,0.426,247.58,12.34,0.0,0.5,55.0,3.056,2.3,70.3,-0.0,0.28,0.0,Moderate,7,0,Monday,1,2026.0,0,High,0.85
2026-01-19 08:00:00,3.57,0.766,237.44,15.03,0.0,1.5,55.0,3.57,3.0,65.0,0.6,0.66,1.0,High,8,0,Monday,1,2026.0,0,High,0.85
2026-01-19 09:00:00,2.952,0.282,241.03,12.25,0.0,14.2,55.0,2.952,6.4,71.0,4.6,0.64,1.0,High,9,0,Monday,1,2026.0,0,High,0.85
2026-01-19 10:00:00,2.425,0.356,239.8,10.11,0.0,0.0,55.0,2.425,7.6,65.9,5.9,0.73,1.0,High,10,0,Monday,1,2026.0,0,Medium,0.5
2026-01-19 11:00:00,1.921,0.221,241.74,7.94,0.0,0.0,55.0,1.921,9.7,72.5,8.6,0.7,1.0,High,11,0,Monday,1,2026.0,0,Medium,0.5
2026-01-19 12:00:00,1.734,0.211,241.05,7.19,0.0,0.0,55.0,1.734,8.9,63.4,7.3,0.67,1.0,High,12,0,Monday,1,2026.0,0,Medium,0.5
2026-01-19 13:00:00,1.514,0.09,238.55,6.35,0.0,0.0,55.0,1.514,10.9,68.4,9.8,0.73,1.0,High,13,0,Monday,1,2026.0,0,Low,0.15
2026-01-19 14:00:00,1.355,0.226,241.09,5.62,0.0,0.0,55.0,1.355,11.7,65.6,10.7,0.66,1.0,High,14,0,Monday,1,2026.0,0,Low,0.15
2026-01-19 15:00:00,1.438,0.12,240.23,5.99,0.0,0.0,55.0,1.438,11.7,61.7,10.5,0.69,1.0,High,15,0,Monday,1,2026.0,0,Low,0.15
2026-01-19 16:00:00,1.783,0.231,240.36,7.42,0.0,0.0,55.0,1.783,9.6,67.9,8.3,0.79,1.0,High,16,0,Monday,1,2026.0,0,Medium,0.5
2026-01-19 17:00:00,2.177,0.27,243.17,8.95,0.0,0.0,55.0,2.177,10.6,70.3,9.6,0.66,1.0,High,17,0,Monday,1,2026.0,0,Medium,0.5
2026-01-19 18:00:00,3.018,0.391,246.95,12.22,1.5,0.0,55.0,3.018,10.1,66.8,8.8,0.62,1.0,High,18,0,Monday,1,2026.0,0,High,0.85
2026-01-19 19:00:00,3.6,0.41,234.64,15.34,20.7,0.0,55.0,3.6,8.5,68.1,7.0,0.23,0.0,Moderate,19,0,Monday,1,2026.0,0,High,0.85
2026-01-19 20:00:00,3.874,0.353,243.61,15.9,1.0,0.0,55.0,3.874,4.2,66.7,2.0,0.28,0.0,Moderate,20,0,Monday,1,2026.0,0,High,0.85
2026-01-19 21:00:00,3.325,0.42,241.8,13.75,9.8,0.0,55.0,3.325,6.2,75.1,4.5,0.29,0.0,Moderate,21,0,Monday,1,2026.0,0,High,0.85
2026-01-19 22:00:00,2.688,0.156,237.92,11.3,0.0,0.0,55.0,2.688,8.0,73.2,6.6,0.27,0.0,Moderate,22,0,Monday,1,2026.0,0,High,0.85
2026-01-19 23:00:00,2.45,0.223,238.98,10.25,0.0,0.0,55.0,2.45,3.0,70.0,0.7,0.26,0.0,Moderate,23,0,Monday,1,2026.0,0,Medium,0.5
2026-01-20 00:00:00,1.762,0.323,242.47,7.27,0.0,0.0,55.0,1.762,1.4,72.7,-1.0,0.12,0.0,Low,0,1,Tuesday,1,2026.0,0,Medium,0.5
2026-01-20 01:00:00,1.619,0.313,240.14,6.74,0.0,0.0,55.0,1.619,2.2,79.7,0.1,0.12,0.0,Low,1,1,Tuesday,1,2026.0,0,Low,0.15
2026-01-20 02:00:00,1.653,0.284,239.86,6.89,0.0,0.0,55.0,1.653,1.6,67.4,-0.9,0.12,0.0,Low,2,1,Tuesday,1,2026.0,0,Low,0.15
2026-01-20 03:00:00,1.334,0.21,238.08,5.6,0.0,0.0,55.0,1.334,2.8,75.2,0.7,0.12,0.0,Low,3,1,Tuesday,1,2026.0,0,Low,0.15
2026-01-20 04:00:00,1.592,0.299,237.87,6.69,0.0,0.0,55.0,1.592,-0.7,72.2,-3.3,0.12,0.0,Low,4,1,Tuesday,1,2026.0,0,Low,0.15
2026-01-20 05:00:00,1.515,0.109,237.3,6.38,0.0,0.0,55.0,1.515,2.8,81.1,0.8,0.12,0.0,Low,5,1,Tuesday,1,2026.0,0,Low,0.15
2026-01-20 06:00:00,2.158,0.301,238.57,9.05,0.0,0.0,55.0,2.158,3.4,72.0,1.3,0.25,0.0,Moderate,6,1,Tuesday,1,2026.0,0,Medium,0.5
2026-01-20 07:00:00,3.052,0.213,239.64,12.74,0.0,13.1,55.0,3.052,3.3,78.1,1.3,0.25,0.0,Moderate,7,1,Tuesday,1,2026.0,0,High,0.85
2026-01-20 08:00:00,3.72,0.678,240.99,15.44,0.0,12.1,55.0,3.72,5.2,66.4,3.1,0.67,1.0,High,8,1,Tuesday,1,2026.0,0,High,0.85
2026-01-20 09:00:00,3.028,0.419,237.7,12.74,0.0,14.8,55.0,3.028,7.5,62.1,5.6,0.62,1.0,High,9,1,Tuesday,1,2026.0,0,High,0.85
2026-01-20 10:00:00,2.298,0.431,242.12,9.49,0.0,0.0,55.0,2.298,8.6,66.3,7.0,0.76,1.0,High,10,1,Tuesday,1,2026.0,0,Medium,0.5
2026-01-20 11:00:00,1.84,0.342,237.46,7.75,0.0,0.0,55.0,1.84,6.8,70.3,5.1,0.79,1.0,High,11,1,Tuesday,1,2026.0,0,Medium,0.5
2026-01-20 12:00:00,1.512,0.195,242.15,6.24,0.0,0.0,55.0,1.512,10.8,63.2,9.5,0.77,1.0,High,12,1,Tuesday,1,2026.0,0,Low,0.15
2026-01-20 13:00:00,1.503,0.202,237.58,6.33,0.0,0.0,55.0,1.503,10.2,70.0,9.1,0.73,1.0,High,13,1,Tuesday,1,2026.0,0,Low,0.15
2026-01-20 14:00:00,1.298,0.071,245.65,5.28,0.0,0.0,55.0,1.298,10.9,64.6,9.7,0.75,1.0,High,14,1,Tuesday,1,2026.0,0,Low,0.15
2026-01-20 15:00:00,1.633,0.227,241.82,6.75,0.0,0.0,55.0,1.633,11.1,55.1,9.5,0.72,1.0,High,15,1,Tuesday,1,2026.0,0,Medium,0.5
2026-01-20 16:00:00,1.726,0.285,242.35,7.12,0.0,0.0,55.0,1.726,10.6,68.7,9.5,0.72,1.0,High,16,1,Tuesday,1,2026.0,0,Medium,0.5
2026-01-20 17:00:00,2.272,0.204,239.52,9.48,0.0,0.0,55.0,2.272,12.1,60.3,10.9,0.73,1.0,High,17,1,Tuesday,1,2026.0,0,Medium,0.5
2026-01-20 18:00:00,3.048,0.664,241.7,12.61,10.8,0.0,55.0,3.048,9.4,65.1,7.9,0.75,1.0,High,18,1,Tuesday,1,2026.0,0,High,0.85
2026-01-20 19:00:00,3.603,0.777,236.49,15.24,24.3,0.0,55.0,3.603,6.8,76.7,5.3,0.34,1.0,Moderate,19,1,Tuesday,1,2026.0,0,High,0.85
2026-01-20 20:00:00,3.733,0.366,237.27,15.73,9.5,0.0,55.0,3.733,6.7,77.9,5.2,0.27,0.0,Moderate,20,1,Tuesday,1,2026.0,0,High,0.85
2026-01-20 21:00:00,3.546,0.607,239.14,14.83,2.4,0.0,55.0,3.546,6.3,66.5,4.4,0.32,1.0,Moderate,21,1,Tuesday,1,2026.0,0,High,0.85
2026-01-20 22:00:00,2.905,0.16,244.25,11.9,0.0,0.0,55.0,2.905,6.5,72.0,4.8,0.26,0.0,Moderate,22,1,Tuesday,1,2026.0,0,High,0.85
2026-01-20 23:00:00,2.243,0.366,242.82,9.24,0.0,0.0,55.0,2.243,4.4,68.1,2.3,0.26,0.0,Moderate,23,1,Tuesday,1,2026.0,0,Medium,0.5
2026-01-21 00:00:00,1.392,0.217,233.74,5.96,0.0,0.0,55.0,1.392,1.2,72.0,-1.2,0.12,0.0,Low,0,2,Wednesday,1,2026.0,0,Low,0.15
2026-01-21 01:00:00,3.486,0.661,237.24,14.69,0.0,0.0,55.0,3.486,5.4,67.1,3.4,0.12,0.0,Low,1,2,Wednesday,1,2026.0,0,High,0.85
2026-01-21 02:00:00,1.549,0.158,239.76,6.46,0.0,0.0,55.0,1.549,1.6,64.5,-0.9,0.12,0.0,Low,2,2,Wednesday,1,2026.0,0,Low,0.15
2026-01-21 03:00:00,1.593,0.317,243.52,6.54,0.0,0.0,55.0,1.593,2.9,72.5,0.7,0.12,0.0,Low,3,2,Wednesday,1,2026.0,0,Low,0.15
2026-01-21 04:00:00,1.729,0.339,240.68,7.18,0.0,0.0,55.0,1.729,0.9,75.1,-1.5,0.12,0.0,Low,4,2,Wednesday,1,2026.0,0,Medium,0.5
2026-01-21 05:00:00,1.684,0.276,232.9,7.23,0.0,0.0,55.0,1.684,2.5,69.1,0.2,0.12,0.0,Low,5,2,Wednesday,1,2026.0,0,Low,0.15
2026-01-21 06:00:00,2.163,0.282,236.72,9.14,0.0,0.0,55.0,2.163,3.7,76.9,1.7,0.26,0.0,Moderate,6,2,Wednesday,1,2026.0,0,Medium,0.5
2026-01-21 07:00:00,2.865,0.444,242.02,11.84,0.0,15.9,55.0,2.865,5.3,68.0,3.3,0.34,1.0,Moderate,7,2,Wednesday,1,2026.0,0,High,0.85
2026-01-21 08:00:00,3.479,0.606,240.57,14.46,0.0,4.6,55.0,3.479,6.3,66.2,4.4,0.77,1.0,High,8,2,Wednesday,1,2026.0,0,High,0.85
2026-01-21 09:00:00,3.154,0.681,240.38,13.12,0.0,3.6,55.0,3.154,7.3,71.2,5.7,0.74,1.0,High,9,2,Wednesday,1,2026.0,0,High,0.85
2026-01-21 10:00:00,2.5,0.177,243.11,10.28,0.0,0.0,55.0,2.5,6.8,61.2,4.8,0.68,1.0,High,10,2,Wednesday,1,2026.0,0,Medium,0.5
2026-01-21 11:00:00,1.915,0.198,239.03,8.01,0.0,0.0,55.0,1.915,7.6,72.8,6.1,0.6,1.0,High,11,2,Wednesday,1,2026.0,0,Medium,0.5
2026-01-21 12:00:00,1.472,0.269,241.96,6.08,0.0,0.0,55.0,1.472,10.0,64.4,8.6,0.71,1.0,High,12,2,Wednesday,1,2026.0,0,Low,0.15
2026-01-21 13:00:00,1.315,0.157,244.6,5.38,0.0,0.0,55.0,1.315,11.7,70.0,10.9,0.71,1.0,High,13,2,Wednesday,1,2026.0,0,Low,0.15
2026-01-21 14:00:00,1.425,0.234,240.63,5.92,0.0,0.0,55.0,1.425,10.5,72.4,9.5,0.72,1.0,High,14,2,Wednesday,1,2026.0,0,Low,0.15
2026-01-21 15:00:00,1.208,0.088,237.5,5.09,0.0,0.0,55.0,1.208,12.6,67.5,11.8,0.73,1.0,High,15,2,Wednesday,1,2026.0,0,Low,0.15
2026-01-21 16:00:00,1.498,0.256,238.81,6.27,0.0,0.0,55.0,1.498,13.0,59.9,12.0,0.73,1.0,High,16,2,Wednesday,1,2026.0,0,Low,0.15
2026-01-21 17:00:00,2.266,0.373,237.47,9.54,0.0,0.0,55.0,2.266,9.0,61.0,7.3,0.62,1.0,High,17,2,Wednesday,1,2026.0,0,Medium,0.5
2026-01-21 18:00:00,3.118,0.466,233.73,13.34,3.9,0.0,55.0,3.118,8.3,60.6,6.5,0.69,1.0,High,18,2,Wednesday,1,2026.0,0,High,0.85
2026-01-21 19:00:00,3.538,0.637,237.79,14.88,18.9,0.0,55.0,3.538,8.3,73.3,6.9,0.34,1.0,Moderate,19,2,Wednesday,1,2026.0,0,High,0.85
2026-01-21 20:00:00,3.661,0.731,241.78,15.14,6.0,0.0,55.0,3.661,7.8,67.5,6.2,0.27,0.0,Moderate,20,2,Wednesday,1,2026.0,0,High,0.85
2026-01-21 21:00:00,3.601,0.688,240.03,15.0,23.9,0.0,55.0,3.601,5.2,67.2,3.2,0.33,1.0,Moderate,21,2,Wednesday,1,2026.0,0,High,0.85
2026-01-21 22:00:00,2.844,0.204,243.8,11.66,0.0,0.0,55.0,2.844,6.7,68.4,4.9,0.33,1.0,Moderate,22,2,Wednesday,1,2026.0,0,High,0.85
2026-01-21 23:00:00,2.218,0.392,240.4,9.23,0.0,0.0,55.0,2.218,4.1,76.5,2.2,0.25,0.0,Moderate,23,2,Wednesday,1,2026.0,0,Medium,0.5
2026-01-22 00:00:00,1.527,0.193,242.47,6.3,0.0,0.0,55.0,1.527,2.5,76.3,0.3,0.12,0.0,Low,0,3,Thursday,1,2026.0,0,Low,0.15
2026-01-22 01:00:00,1.468,0.157,235.07,6.25,0.0,0.0,55.0,1.468,-0.5,77.0,-3.0,0.12,0.0,Low,1,3,Thursday,1,2026.0,0,Low,0.15
2026-01-22 02:00:00,1.507,0.301,238.77,6.31,0.0,0.0,55.0,1.507,-0.8,78.2,-3.3,0.12,0.0,Low,2,3,Thursday,1,2026.0,0,Low,0.15
2026-01-22 03:00:00,1.482,0.215,239.25,6.19,0.0,0.0,55.0,1.482,1.4,74.2,-0.9,0.12,0.0,Low,3,3,Thursday,1,2026.0,0,Low,0.15
2026-01-22 04:00:00,1.605,0.217,237.69,6.75,0.0,0.0,55.0,1.605,-2.0,77.5,-4.7,0.12,0.0,Low,4,3,Thursday,1,2026.0,0,Low,0.15
2026-01-22 05:00:00,1.42,0.26,244.27,5.81,0.0,0.0,55.0,1.42,3.2,73.0,1.0,0.12,0.0,Low,5,3,Thursday,1,2026.0,0,Low,0.15
2026-01-22 06:00:00,2.145,0.309,234.6,9.14,0.0,0.0,55.0,2.145,2.2,72.6,-0.1,0.27,0.0,Moderate,6,3,Thursday,1,2026.0,0,Medium,0.5
2026-01-22 07:00:00,2.646,0.518,239.68,11.04,0.0,5.6,55.0,2.646,8.4,71.5,7.0,0.29,0.0,Moderate,7,3,Thursday,1,2026.0,0,High,0.85
2026-01-22 08:00:00,3.35,0.226,243.17,13.78,0.0,14.2,55.0,3.35,8.2,69.7,6.7,0.58,1.0,High,8,3,Thursday,1,2026.0,0,High,0.85
2026-01-22 09:00:00,3.224,0.587,242.14,13.32,0.0,18.0,55.0,3.224,5.7,65.4,3.7,0.69,1.0,High,9,3,Thursday,1,2026.0,0,High,0.85
2026-01-22 10:00:00,2.615,0.204,238.94,10.94,0.0,0.0,55.0,2.615,7.1,71.3,5.5,0.77,1.0,High,10,3,Thursday,1,2026.0,0,Medium,0.5
2026-01-22 11:00:00,1.758,0.155,237.48,7.4,0.0,0.0,55.0,1.758,10.0,67.6,8.7,0.75,1.0,High,11,3,Thursday,1,2026.0,0,Medium,0.5
2026-01-22 12:00:00,1.424,0.115,243.05,5.86,0.0,0.0,55.0,1.424,12.1,67.8,11.3,0.71,1.0,High,12,3,Thursday,1,2026.0,0,Low,0.15
2026-01-22 13:00:00,1.555,0.141,238.54,6.52,0.0,0.0,55.0,1.555,7.9,67.6,6.3,0.68,1.0,High,13,3,Thursday,1,2026.0,0,Low,0.15
2026-01-22 14:00:00,1.584,0.276,237.67,6.67,0.0,0.0,55.0,1.584,8.2,71.9,6.8,0.71,1.0,High,14,3,Thursday,1,2026.0,0,Medium,0.5
2026-01-22 15:00:00,1.825,0.295,242.8,7.52,0.0,0.0,55.0,1.825,10.1,66.0,8.8,0.71,1.0,High,15,3,Thursday,1,2026.0,0,Medium,0.5
2026-01-22 16:00:00,1.665,0.148,240.86,6.91,0.0,0.0,55.0,1.665,11.7,68.7,10.8,0.62,1.0,High,16,3,Thursday,1,2026.0,0,Medium,0.5
2026-01-22 17:00:00,2.262,0.217,239.01,9.46,0.0,0.0,55.0,2.262,11.1,63.3,9.9,0.72,1.0,High,17,3,Thursday,1,2026.0,0,Medium,0.5
2026-01-22 18:00:00,2.76,0.185,240.91,11.46,20.0,0.0,55.0,2.76,11.1,63.6,9.9,0.69,1.0,High,18,3,Thursday,1,2026.0,0,High,0.85
2026-01-22 19:00:00,3.53,0.425,241.25,14.63,4.5,0.0,55.0,3.53,6.7,72.0,5.0,0.22,0.0,Moderate,19,3,Thursday,1,2026.0,0,High,0.85
2026-01-22 20:00:00,4.035,0.461,239.85,16.82,4.1,0.0,55.0,4.035,3.8,69.7,1.6,0.23,0.0,Moderate,20,3,Thursday,1,2026.0,0,High,0.85
2026-01-22 21:00:00,3.598,0.269,240.43,14.97,19.0,0.0,55.0,3.598,7.3,79.6,6.0,0.24,0.0,Moderate,21,3,Thursday,1,2026.0,0,High,0.85
2026-01-22 22:00:00,3.094,0.594,233.94,13.22,0.0,0.0,55.0,3.094,3.5,74.5,1.4,0.26,0.0,Moderate,22,3,Thursday,1,2026.0,0,High,0.85
2026-01-22 23:00:00,2.496,0.487,239.7,10.41,0.0,0.0,55.0,2.496,0.5,74.1,-2.0,0.28,0.0,Moderate,23,3,Thursday,1,2026.0,0,Medium,0.5
2026-01-23 00:00:00,1.415,0.097,238.21,5.94,0.0,0.0,55.0,1.415,2.7,76.4,0.6,0.12,0.0,Low,0,4,Friday,1,2026.0,0,Low,0.15
2026-01-23 01:00:00,1.416,0.135,237.76,5.95,0.0,0.0,55.0,1.416,2.9,69.7,0.6,0.12,0.0,Low,1,4,Friday,1,2026.0,0,Low,0.15
2026-01-23 02:00:00,1.55,0.271,238.08,6.51,0.0,0.0,55.0,1.55,1.0,78.2,-1.3,0.12,0.0,Low,2,4,Friday,1,2026.0,0,Low,0.15
2026-01-23 03:00:00,1.736,0.344,238.61,7.28,0.0,0.0,55.0,1.736,0.3,78.6,-2.1,0.12,0.0,Low,3,4,Friday,1,2026.0,0,Medium,0.5
2026-01-23 04:00:00,1.72,0.107,239.17,7.19,0.0,0.0,55.0,1.72,0.9,79.9,-1.4,0.12,0.0,Low,4,4,Friday,1,2026.0,0,Medium,0.5
2026-01-23 05:00:00,1.863,0.379,240.46,7.75,0.0,0.0,55.0,1.863,1.1,71.3,-1.3,0.12,0.0,Low,5,4,Friday,1,2026.0,0,Medium,0.5
2026-01-23 06:00:00,2.693,0.163,237.95,11.32,0.0,0.0,55.0,2.693,0.4,67.9,-2.2,0.3,1.0,Moderate,6,4,Friday,1,2026.0,0,Medium,0.5
2026-01-23 07:00:00,2.722,0.429,241.45,11.27,0.0,2.1,55.0,2.722,2.4,69.4,0.1,0.31,1.0,Moderate,7,4,Friday,1,2026.0,0,High,0.85
2026-01-23 08:00:00,3.445,0.185,242.06,14.23,0.0,5.1,55.0,3.445,5.5,68.6,3.5,0.66,1.0,High,8,4,Friday,1,2026.0,0,High,0.85
2026-01-23 09:00:00,3.093,0.643,242.03,12.78,0.0,7.7,55.0,3.093,6.5,77.6,5.0,0.68,1.0,High,9,4,Friday,1,2026.0,0,High,0.85
2026-01-23 10:00:00,2.296,0.253,242.62,9.46,0.0,0.0,55.0,2.296,7.5,79.3,6.2,0.74,1.0,High,10,4,Friday,1,2026.0,0,Medium,0.5
2026-01-23 11:00:00,1.802,0.289,238.41,7.56,0.0,0.0,55.0,1.802,7.0,70.5,5.3,0.74,1.0,High,11,4,Friday,1,2026.0,0,Medium,0.5
2026-01-23 12:00:00,1.265,0.103,239.24,5.29,0.0,0.0,55.0,1.265,9.3,67.0,7.9,0.59,1.0,High,12,4,Friday,1,2026.0,0,Low,0.15
2026-01-23 13:00:00,1.592,0.167,240.69,6.61,0.0,0.0,55.0,1.592,7.1,67.0,5.3,0.68,1.0,High,13,4,Friday,1,2026.0,0,Medium,0.5
2026-01-23 14:00:00,1.601,0.283,238.81,6.7,0.0,0.0,55.0,1.601,11.1,69.6,10.1,0.79,1.0,High,14,4,Friday,1,2026.0,0,Medium,0.5
2026-01-23 15:00:00,1.434,0.309,236.76,6.06,0.0,0.0,55.0,1.434,13.1,74.8,12.8,0.65,1.0,High,15,4,Friday,1,2026.0,0,Low,0.15
2026-01-23 16:00:00,1.797,0.393,238.59,7.53,0.0,0.0,55.0,1.797,8.6,76.4,7.4,0.71,1.0,High,16,4,Friday,1,2026.0,0,Medium,0.5
2026-01-23 17:00:00,2.326,0.436,244.58,9.51,0.0,0.0,55.0,2.326,9.5,72.5,8.3,0.69,1.0,High,17,4,Friday,1,2026.0,0,Medium,0.5
2026-01-23 18:00:00,3.196,0.62,237.92,13.43,3.8,0.0,55.0,3.196,10.0,72.0,8.9,0.77,1.0,High,18,4,Friday,1,2026.0,0,High,0.85
2026-01-23 19:00:00,3.156,0.678,237.78,13.27,1.9,0.0,55.0,3.156,10.4,70.3,9.3,0.32,1.0,Moderate,19,4,Friday,1,2026.0,0,High,0.85
2026-01-23 20:00:00,3.833,0.218,238.47,16.07,4.0,0.0,55.0,3.833,6.6,68.9,4.8,0.31,1.0,Moderate,20,4,Friday,1,2026.0,0,High,0.85
2026-01-23 21:00:00,3.654,0.288,241.56,15.13,13.2,0.0,55.0,3.654,5.0,66.7,2.9,0.26,0.0,Moderate,21,4,Friday,1,2026.0,0,High,0.85
2026-01-23 22:00:00,3.095,0.182,240.97,12.84,0.0,0.0,55.0,3.095,1.8,72.9,-0.5,0.23,0.0,Moderate,22,4,Friday,1,2026.0,0,High,0.85
2026-01-23 23:00:00,2.404,0.325,241.98,9.93,0.0,0.0,55.0,2.404,3.7,73.6,1.6,0.26,0.0,Moderate,23,4,Friday,1,2026.0,0,Medium,0.5
2026-01-24 00:00:00,1.099,0.234,247.09,4.45,0.0,0.0,55.0,1.099,5.5,62.7,3.4,0.14,0.0,Low,0,5,Saturday,1,2026.0,1,Low,0.15
2026-01-24 01:00:00,1.365,0.203,242.3,5.63,0.0,0.0,55.0,1.365,2.1,72.0,-0.2,0.14,0.0,Low,1,5,Saturday,1,2026.0,1,Low,0.15
2026-01-24 02:00:00,1.625,0.235,242.52,6.7,0.0,0.0,55.0,1.625,1.1,69.4,-1.4,0.14,0.0,Low,2,5,Saturday,1,2026.0,1,Low,0.15
2026-01-24 03:00:00,1.325,0.252,248.01,5.34,0.0,0.0,55.0,1.325,1.5,78.3,-0.7,0.14,0.0,Low,3,5,Saturday,1,2026.0,1,Low,0.15
2026-01-24 04:00:00,1.698,0.353,241.37,7.03,0.0,0.0,55.0,1.698,1.2,70.7,-1.2,0.14,0.0,Low,4,5,Saturday,1,2026.0,1,Low,0.15
2026-01-24 05:00:00,1.918,0.324,238.9,8.03,0.0,0.0,55.0,1.918,0.5,75.7,-1.9,0.14,0.0,Low,5,5,Saturday,1,2026.0,1,Medium,0.5
2026-01-24 06:00:00,2.437,0.493,239.15,10.19,0.0,0.0,55.0,2.437,3.7,67.9,1.5,0.27,0.0,Moderate,6,5,Saturday,1,2026.0,1,Medium,0.5
2026-01-24 07:00:00,3.124,0.249,242.96,12.86,0.0,3.8,55.0,3.124,3.8,79.3,1.9,0.32,1.0,Moderate,7,5,Saturday,1,2026.0,1,High,0.85
2026-01-24 08:00:00,3.61,0.489,236.5,15.26,0.0,18.7,55.0,3.61,4.7,62.1,2.4,0.33,1.0,Moderate,8,5,Saturday,1,2026.0,1,High,0.85
