Date;Time;Global_active_power;Global_reactive_power;Voltage;Global_intensity;Sub_metering_1;Sub_metering_2;Sub_metering_3;Temperature_C;Humidity_pct;Occupancy_Ratio
10/01/2026;11:00:00;1.413;0.281;243.54;5.8;0.0;0.0;55.0;9.3;69.6;0.27
10/01/2026;12:00:00;1.097;0.146;237.83;4.61;0.0;0.0;55.0;9.4;67.3;0.29
10/01/2026;13:00:00;0.996;0.188;241.35;4.12;0.0;0.0;55.0;13.7;59.0;0.3
10/01/2026;14:00:00;1.206;0.104;242.09;4.98;0.0;0.0;55.0;12.2;74.7;0.39
10/01/2026;15:00:00;1.062;0.065;240.21;4.42;0.0;0.0;55.0;11.9;69.1;0.35
10/01/2026;16:00:00;1.559;0.094;240.11;6.49;0.0;0.0;55.0;8.9;70.0;0.31
10/01/2026;17:00:00;2.184;0.47;237.13;9.21;0.0;0.0;55.0;8.4;72.7;0.39
10/01/2026;18:00:00;2.684;0.209;242.05;11.09;16.4;0.0;55.0;10.0;67.6;0.27
10/01/2026;19:00:00;3.765;0.742;236.49;15.92;23.2;0.0;55.0;8.7;73.9;0.32
10/01/2026;20:00:00;4.129;0.428;241.1;17.13;15.3;0.0;55.0;6.4;69.6;0.34
10/01/2026;21:00:00;3.892;0.221;238.55;16.32;20.9;0.0;55.0;6.2;69.4;0.26
10/01/2026;22:00:00;3.132;0.285;238.89;13.11;0.0;0.0;55.0;7.1;71.9;0.35
10/01/2026;23:00:00;2.421;0.329;239.44;10.11;0.0;0.0;55.0;4.5;78.6;0.27
11/01/2026;00:00:00;1.618;0.11;241.4;6.7;0.0;0.0;55.0;0.8;81.4;0.14
11/01/2026;01:00:00;3.904;0.807;244.37;15.98;0.0;0.0;55.0;1.5;76.2;0.14
11/01/2026;02:00:00;1.516;0.308;240.31;6.31;0.0;0.0;55.0;-0.0;77.0;0.14
11/01/2026;03:00:00;1.502;0.113;237.98;6.31;0.0;0.0;55.0;0.4;77.5;0.14
11/01/2026;04:00:00;1.715;0.301;235.97;7.27;0.0;0.0;55.0;0.5;78.9;0.14
11/01/2026;05:00:00;1.818;0.233;243.25;7.47;0.0;0.0;55.0;1.0;80.1;0.14
11/01/2026;06:00:00;2.686;0.583;240.49;11.17;0.0;0.0;55.0;0.6;72.8;0.29
11/01/2026;07:00:00;3.297;0.196;239.35;13.78;0.0;19.7;55.0;3.3;78.3;0.34
11/01/2026;08:00:00;3.816;0.496;240.16;15.89;0.0;3.8;55.0;3.9;73.0;0.31
11/01/2026;09:00:00;3.269;0.322;242.15;13.5;0.0;7.0;55.0;1.6;76.4;0.27
11/01/2026;10:00:00;1.829;0.317;238.85;7.66;0.0;0.0;55.0;10.4;73.0;0.35
11/01/2026;11:00:00;1.43;0.099;238.14;6.0;0.0;0.0;55.0;10.1;70.0;0.27
11/01/2026;12:00:00;1.237;0.194;236.33;5.23;0.0;0.0;55.0;9.0;71.8;0.28
11/01/2026;13:00:00;1.25;0.264;236.98;5.27;0.0;0.0;55.0;10.4;64.2;0.37
11/01/2026;14:00:00;1.343;0.171;239.03;5.62;0.0;0.0;55.0;9.1;74.6;0.34
11/01/2026;15:00:00;1.022;0.13;243.01;4.2;0.0;0.0;55.0;13.5;67.0;0.34
11/01/2026;16:00:00;1.196;0.161;238.58;5.01;0.0;0.0;55.0;13.7;64.1;0.31
11/01/2026;17:00:00;2.028;0.245;240.73;8.42;0.0;0.0;55.0;10.6;71.5;0.31
11/01/2026;18:00:00;2.572;0.324;243.15;10.58;8.6;0.0;55.0;11.1;78.5;0.35
11/01/2026;19:00:00;3.805;0.49;241.07;15.78;5.1;0.0;55.0;8.8;61.5;0.36
11/01/2026;20:00:00;4.267;0.937;245.53;17.38;12.7;0.0;55.0;5.3;66.2;0.32
11/01/2026;21:00:00;4.127;0.288;240.19;17.18;4.2;0.0;55.0;5.4;83.5;0.39
11/01/2026;22:00:00;3.019;0.297;239.56;12.6;0.0;0.0;55.0;4.9;72.6;0.38
11/01/2026;23:00:00;2.513;0.216;238.93;10.52;0.0;0.0;55.0;2.8;73.1;0.31
12/01/2026;00:00:00;1.657;0.236;245.58;6.75;0.0;0.0;55.0;2.1;72.1;0.12
12/01/2026;01:00:00;1.585;0.08;243.41;6.51;0.0;0.0;55.0;1.5;79.2;0.12
12/01/2026;02:00:00;1.651;0.341;235.91;7.0;0.0;0.0;55.0;1.0;86.6;0.12
12/01/2026;03:00:00;1.579;0.222;245.91;6.42;0.0;0.0;55.0;1.1;70.2;0.12
12/01/2026;04:00:00;1.473;0.298;241.39;6.1;0.0;0.0;55.0;-0.4;74.3;0.12
12/01/2026;05:00:00;1.824;0.198;240.36;7.59;0.0;0.0;55.0;0.6;72.2;0.12
12/01/2026;06:00:00;2.508;0.189;241.45;10.39;0.0;0.0;55.0;0.5;77.6;0.31
12/01/2026;07:00:00;2.765;0.229;237.32;11.65;0.0;19.4;55.0;5.0;76.5;0.31
12/01/2026;08:00:00;3.69;0.48;240.55;15.34;0.0;2.1;55.0;1.5;81.3;0.62
12/01/2026;09:00:00;2.722;0.155;239.14;11.38;0.0;19.4;55.0;7.7;72.0;0.74
12/01/2026;10:00:00;2.122;0.388;238.99;8.88;0.0;0.0;55.0;9.4;79.5;0.61
12/01/2026;11:00:00;1.75;0.323;242.68;7.21;0.0;0.0;55.0;8.0;65.1;0.68
12/01/2026;12:00:00;1.889;0.32;239.26;7.9;0.0;0.0;55.0;5.6;65.7;0.63
12/01/2026;13:00:00;1.416;0.287;240.28;5.89;0.0;0.0;55.0;9.8;73.9;0.7
12/01/2026;14:00:00;1.466;0.21;240.92;6.08;0.0;0.0;55.0;10.7;66.4;0.77
12/01/2026;15:00:00;1.612;0.212;242.64;6.64;0.0;0.0;55.0;9.5;59.9;0.73
12/01/2026;16:00:00;1.698;0.238;243.55;6.97;0.0;0.0;55.0;10.1;64.8;0.67
12/01/2026;17:00:00;2.148;0.174;240.04;8.95;0.0;0.0;55.0;12.6;65.6;0.63
12/01/2026;18:00:00;2.771;0.38;238.94;11.6;17.3;0.0;55.0;10.5;62.7;0.78
12/01/2026;19:00:00;3.593;0.511;245.33;14.65;6.8;0.0;55.0;7.1;63.6;0.22
12/01/2026;20:00:00;3.881;0.698;232.78;16.67;14.9;0.0;55.0;4.9;69.4;0.22
12/01/2026;21:00:00;3.787;0.413;242.43;15.62;15.1;0.0;55.0;5.5;64.7;0.32
12/01/2026;22:00:00;2.695;0.177;239.6;11.25;0.0;0.0;55.0;4.4;74.1;0.34
12/01/2026;23:00:00;2.01;0.305;241.6;8.32;0.0;0.0;55.0;4.2;61.3;0.31
13/01/2026;00:00:00;1.461;0.269;240.11;6.09;0.0;0.0;55.0;1.7;73.5;0.12
13/01/2026;01:00:00;1.511;0.324;243.59;6.2;0.0;0.0;55.0;2.4;75.0;0.12
13/01/2026;02:00:00;1.286;0.084;241.17;5.33;0.0;0.0;55.0;4.1;70.7;0.12
13/01/2026;03:00:00;1.54;0.272;236.02;6.52;0.0;0.0;55.0;2.2;78.1;0.12
13/01/2026;04:00:00;1.699;0.257;235.9;7.2;0.0;0.0;55.0;1.1;66.7;0.12
13/01/2026;05:00:00;1.836;0.097;239.4;7.67;0.0;0.0;55.0;1.4;69.8;0.12
13/01/2026;06:00:00;2.314;0.398;241.7;9.57;0.0;0.0;55.0;1.9;71.2;0.22
13/01/2026;07:00:00;2.815;0.153;243.66;11.55;0.0;13.1;55.0;5.3;73.7;0.22
13/01/2026;08:00:00;3.584;0.658;238.13;15.05;0.0;17.9;55.0;3.8;72.5;0.73
13/01/2026;09:00:00;3.06;0.528;233.81;13.09;0.0;10.4;55.0;6.1;80.3;0.61
13/01/2026;10:00:00;4.511;0.753;241.21;18.7;0.0;0.0;55.0;7.4;64.5;0.8
13/01/2026;11:00:00;1.724;0.121;240.12;7.18;0.0;0.0;55.0;7.7;61.2;0.67
13/01/2026;12:00:00;1.757;0.362;240.4;7.31;0.0;0.0;55.0;7.5;77.4;0.74
13/01/2026;13:00:00;1.327;0.269;236.92;5.6;0.0;0.0;55.0;10.8;58.6;0.65
13/01/2026;14:00:00;1.394;0.283;243.34;5.73;0.0;0.0;55.0;10.7;69.2;0.75
13/01/2026;15:00:00;1.437;0.16;237.71;6.04;0.0;0.0;55.0;11.8;60.1;0.6
13/01/2026;16:00:00;1.842;0.246;240.86;7.65;0.0;0.0;55.0;10.0;56.0;0.7
13/01/2026;17:00:00;2.146;0.149;240.77;8.91;0.0;0.0;55.0;12.2;62.8;0.74
13/01/2026;18:00:00;3.013;0.177;241.54;12.47;6.3;0.0;55.0;8.2;72.3;0.63
13/01/2026;19:00:00;3.35;0.201;237.92;14.08;17.5;0.0;55.0;11.1;59.4;0.32
13/01/2026;20:00:00;4.064;0.596;237.41;17.12;16.8;0.0;55.0;4.7;73.5;0.29
13/01/2026;21:00:00;3.596;0.376;242.39;14.83;19.1;0.0;55.0;6.7;72.9;0.33
13/01/2026;22:00:00;2.812;0.418;241.55;11.64;0.0;0.0;55.0;5.4;63.7;0.33
13/01/2026;23:00:00;2.411;0.363;240.94;10.01;0.0;0.0;55.0;2.3;71.4;0.33
14/01/2026;00:00:00;1.361;0.278;243.15;5.6;0.0;0.0;55.0;3.1;79.8;0.12
14/01/2026;01:00:00;1.254;0.251;240.96;5.21;0.0;0.0;55.0;3.6;74.8;0.12
14/01/2026;02:00:00;1.786;0.307;238.96;7.47;0.0;0.0;55.0;-2.2;74.8;0.12
14/01/2026;03:00:00;1.567;0.296;241.45;6.49;0.0;0.0;55.0;1.8;75.1;0.12
14/01/2026;04:00:00;1.889;0.095;241.26;7.83;0.0;0.0;55.0;-2.6;73.0;0.12
14/01/2026;05:00:00;1.707;0.09;241.33;7.07;0.0;0.0;55.0;0.2;79.8;0.12
14/01/2026;06:00:00;2.166;0.277;237.53;9.12;0.0;0.0;55.0;4.9;76.0;0.25
14/01/2026;07:00:00;3.029;0.488;237.26;12.77;0.0;19.4;55.0;2.6;72.9;0.31
14/01/2026;08:00:00;3.764;0.696;242.46;15.52;0.0;12.7;55.0;2.9;73.2;0.75
14/01/2026;09:00:00;5.402;0.681;239.58;22.55;0.0;4.6;55.0;5.7;64.8;0.73
14/01/2026;10:00:00;2.103;0.441;234.56;8.97;0.0;0.0;55.0;10.4;59.3;0.61
14/01/2026;11:00:00;1.894;0.357;236.16;8.02;0.0;0.0;55.0;5.8;67.9;0.64
14/01/2026;12:00:00;1.736;0.117;236.31;7.35;0.0;0.0;55.0;8.0;67.6;0.66
14/01/2026;13:00:00;1.226;0.153;242.99;5.04;0.0;0.0;55.0;12.6;69.7;0.71
14/01/2026;14:00:00;1.223;0.268;239.86;5.1;0.0;0.0;55.0;13.6;68.1;0.67
14/01/2026;15:00:00;1.636;0.196;240.1;6.81;0.0;0.0;55.0;10.8;66.6;0.68
14/01/2026;16:00:00;1.784;0.206;239.01;7.46;0.0;0.0;55.0;9.0;73.2;0.73
14/01/2026;17:00:00;1.994;0.199;237.04;8.41;0.0;0.0;55.0;13.5;58.9;0.73
14/01/2026;18:00:00;2.982;0.396;242.13;12.31;11.7;0.0;55.0;11.9;70.2;0.74
14/01/2026;19:00:00;3.19;0.555;241.83;13.19;23.4;0.0;55.0;9.5;62.8;0.28
14/01/2026;20:00:00;3.913;0.227;238.03;16.44;5.8;0.0;55.0;6.1;75.7;0.25
14/01/2026;21:00:00;3.532;0.678;243.93;14.48;22.4;0.0;55.0;5.9;69.6;0.3
14/01/2026;22:00:00;3.05;0.628;242.09;12.6;0.0;0.0;55.0;4.5;60.8;0.32
14/01/2026;23:00:00;2.132;0.39;237.61;8.97;0.0;0.0;55.0;4.0;74.9;0.26
15/01/2026;00:00:00;1.46;0.3;239.2;6.1;0.0;0.0;55.0;4.6;74.7;0.12
15/01/2026;01:00:00;1.271;0.084;238.97;5.32;0.0;0.0;55.0;3.0;69.7;0.12
15/01/2026;02:00:00;1.71;0.216;240.87;7.1;0.0;0.0;55.0;-0.4;72.9;0.12
15/01/2026;03:00:00;1.278;0.079;236.0;5.42;0.0;0.0;55.0;3.1;71.2;0.12
15/01/2026;04:00:00;1.766;0.34;238.03;7.42;0.0;0.0;55.0;1.6;63.5;0.12
15/01/2026;05:00:00;1.669;0.354;242.22;6.89;0.0;0.0;55.0;2.7;60.4;0.12
15/01/2026;06:00:00;2.438;0.245;235.56;10.35;0.0;0.0;55.0;4.7;77.2;0.3
15/01/2026;07:00:00;2.991;0.422;239.45;12.49;0.0;6.2;55.0;1.8;68.8;0.32
15/01/2026;08:00:00;3.582;0.36;236.57;15.14;0.0;2.7;55.0;4.7;80.0;0.77
15/01/2026;09:00:00;3.288;0.376;242.56;13.55;0.0;16.4;55.0;5.2;77.1;0.64
15/01/2026;10:00:00;2.384;0.312;240.96;9.9;0.0;0.0;55.0;4.9;78.3;0.77
15/01/2026;11:00:00;1.699;0.313;235.89;7.2;0.0;0.0;55.0;9.0;63.9;0.73
15/01/2026;12:00:00;1.355;0.102;237.08;5.72;0.0;0.0;55.0;13.3;55.7;0.68
15/01/2026;13:00:00;1.456;0.112;240.04;6.07;0.0;0.0;55.0;7.6;62.9;0.65
15/01/2026;14:00:00;1.524;0.129;233.54;6.53;0.0;0.0;55.0;10.8;63.5;0.73
15/01/2026;15:00:00;1.446;0.085;236.92;6.11;0.0;0.0;55.0;12.0;53.0;0.67
15/01/2026;16:00:00;1.586;0.253;237.69;6.67;0.0;0.0;55.0;11.0;63.2;0.74
15/01/2026;17:00:00;2.281;0.188;243.6;9.36;0.0;0.0;55.0;10.2;65.3;0.58
15/01/2026;18:00:00;2.967;0.369;238.39;12.44;20.0;0.0;55.0;7.6;61.9;0.7
15/01/2026;19:00:00;3.454;0.575;241.85;14.28;14.8;0.0;55.0;8.8;62.1;0.23
15/01/2026;20:00:00;3.841;0.485;238.68;16.09;11.2;0.0;55.0;6.2;68.4;0.24
15/01/2026;21:00:00;3.751;0.765;242.08;15.5;16.3;0.0;55.0;2.7;74.0;0.33
15/01/2026;22:00:00;2.718;0.491;235.65;11.53;0.0;0.0;55.0;6.5;64.7;0.28
15/01/2026;23:00:00;2.304;0.222;237.97;9.68;0.0;0.0;55.0;4.9;71.9;0.31
16/01/2026;00:00:00;1.339;0.097;239.69;5.59;0.0;0.0;55.0;2.5;73.1;0.12
16/01/2026;01:00:00;1.62;0.327;240.5;6.74;0.0;0.0;55.0;2.0;73.0;0.12
16/01/2026;02:00:00;1.579;0.185;240.91;6.55;0.0;0.0;55.0;2.8;68.9;0.12
16/01/2026;03:00:00;1.72;0.198;240.54;7.15;0.0;0.0;55.0;1.3;66.7;0.12
16/01/2026;04:00:00;1.53;0.287;241.42;6.34;0.0;0.0;55.0;2.5;80.9;0.12
16/01/2026;05:00:00;1.718;0.089;239.97;7.16;0.0;0.0;55.0;1.2;76.6;0.12
16/01/2026;06:00:00;5.977;0.757;240.49;24.85;0.0;0.0;55.0;4.4;75.9;0.3
16/01/2026;07:00:00;2.927;0.502;237.16;12.34;0.0;2.4;55.0;4.0;70.8;0.34
16/01/2026;08:00:00;3.552;0.69;235.47;15.08;0.0;15.9;55.0;5.0;69.6;0.65
16/01/2026;09:00:00;3.368;0.675;236.87;14.22;0.0;10.3;55.0;4.1;73.6;0.77
16/01/2026;10:00:00;2.459;0.318;235.28;10.45;0.0;0.0;55.0;7.7;59.0;0.67
16/01/2026;11:00:00;1.928;0.374;240.63;8.01;0.0;0.0;55.0;7.3;63.0;0.77
16/01/2026;12:00:00;1.385;0.078;242.63;5.71;0.0;0.0;55.0;8.6;63.5;0.64
16/01/2026;13:00:00;1.448;0.148;237.35;6.1;0.0;0.0;55.0;9.1;64.8;0.66
16/01/2026;14:00:00;1.732;0.09;242.82;7.13;0.0;0.0;55.0;9.2;62.6;0.71
16/01/2026;15:00:00;1.205;0.094;241.27;4.99;0.0;0.0;55.0;14.2;64.7;0.79
16/01/2026;16:00:00;1.659;0.287;238.45;6.96;0.0;0.0;55.0;12.8;64.5;0.63
16/01/2026;17:00:00;2.017;0.102;239.02;8.44;0.0;0.0;55.0;13.2;70.8;0.68
16/01/2026;18:00:00;3.002;0.417;243.12;12.35;8.4;0.0;55.0;7.7;80.6;0.69
16/01/2026;19:00:00;3.414;0.411;233.49;14.62;2.7;0.0;55.0;8.6;61.2;0.22
16/01/2026;20:00:00;4.136;0.293;243.11;17.01;8.0;0.0;55.0;5.4;70.9;0.34
16/01/2026;21:00:00;3.696;0.616;242.51;15.24;18.8;0.0;55.0;5.0;71.2;0.31
16/01/2026;22:00:00;2.993;0.502;238.35;12.56;0.0;0.0;55.0;3.3;71.7;0.26
16/01/2026;23:00:00;2.078;0.36;239.74;8.67;0.0;0.0;55.0;5.4;64.7;0.3
17/01/2026;00:00:00;1.486;0.268;244.55;6.08;0.0;0.0;55.0;1.9;68.3;0.14
17/01/2026;01:00:00;1.254;0.13;236.33;5.31;0.0;0.0;55.0;3.3;73.0;0.14
17/01/2026;02:00:00;3.649;0.799;239.49;15.24;0.0;0.0;55.0;2.1;68.0;0.14
17/01/2026;03:00:00;1.344;0.084;241.81;5.56;0.0;0.0;55.0;4.5;71.6;0.14
17/01/2026;04:00:00;1.449;0.232;240.59;6.02;0.0;0.0;55.0;-1.0;74.0;0.14
17/01/2026;05:00:00;1.844;0.396;240.15;7.68;0.0;0.0;55.0;3.6;72.3;0.14
17/01/2026;06:00:00;2.176;0.192;245.09;8.88;0.0;0.0;55.0;4.2;66.3;0.28
17/01/2026;07:00:00;3.237;0.315;236.9;13.67;0.0;12.4;55.0;2.0;73.6;0.28
17/01/2026;08:00:00;3.471;0.513;237.02;14.64;0.0;3.1;55.0;6.2;65.0;0.26
17/01/2026;09:00:00;3.207;0.586;232.96;13.77;0.0;18.5;55.0;6.5;70.0;0.35
17/01/2026;10:00:00;2.083;0.221;236.98;8.79;0.0;0.0;55.0;7.0;75.5;0.31
17/01/2026;11:00:00;1.343;0.258;238.14;5.64;0.0;0.0;55.0;7.3;69.9;0.38
17/01/2026;12:00:00;1.412;0.128;240.9;5.86;0.0;0.0;55.0;8.5;69.2;0.29
17/01/2026;13:00:00;0.812;0.161;242.69;3.35;0.0;0.0;55.0;13.4;67.8;0.32
17/01/2026;14:00:00;1.199;0.111;237.3;5.05;0.0;0.0;55.0;10.8;58.7;0.34
17/01/2026;15:00:00;1.246;0.193;239.6;5.2;0.0;0.0;55.0;12.2;73.3;0.37
17/01/2026;16:00:00;1.181;0.131;243.91;4.84;0.0;0.0;55.0;9.6;61.4;0.33
17/01/2026;17:00:00;1.934;0.202;239.48;8.07;0.0;0.0;55.0;9.2;71.5;0.3
17/01/2026;18:00:00;2.817;0.31;241.45;11.67;16.3;0.0;55.0;11.2;69.2;0.37
17/01/2026;19:00:00;3.575;0.482;243.14;14.7;4.0;0.0;55.0;6.5;64.7;0.3
17/01/2026;20:00:00;4.025;0.78;237.4;16.96;8.8;0.0;55.0;6.7;74.1;0.26
17/01/2026;21:00:00;3.94;0.706;236.83;16.64;19.9;0.0;55.0;6.1;72.0;0.31
17/01/2026;22:00:00;3.23;0.408;244.54;13.21;0.0;0.0;55.0;4.9;80.0;0.36
17/01/2026;23:00:00;2.482;0.243;241.62;10.27;0.0;0.0;55.0;3.2;72.8;0.26
18/01/2026;00:00:00;1.481;0.289;236.28;6.27;0.0;0.0;55.0;3.1;71.4;0.14
18/01/2026;01:00:00;1.246;0.247;237.04;5.26;0.0;0.0;55.0;2.7;69.7;0.14
18/01/2026;02:00:00;1.321;0.168;239.44;5.52;0.0;0.0;55.0;2.3;63.9;0.14
18/01/2026;03:00:00;1.738;0.293;243.9;7.13;0.0;0.0;55.0;-0.5;73.2;0.14
18/01/2026;04:00:00;1.808;0.204;242.75;7.45;0.0;0.0;55.0;0.7;72.4;0.14
18/01/2026;05:00:00;1.567;0.118;242.99;6.45;0.0;0.0;55.0;3.5;72.9;0.14
18/01/2026;06:00:00;2.395;0.251;238.78;10.03;0.0;0.0;55.0;3.8;64.2;0.3
18/01/2026;07:00:00;3.452;0.573;239.98;14.38;0.0;5.5;55.0;1.4;72.1;0.35
18/01/2026;08:00:00;3.558;0.643;237.76;14.96;0.0;13.4;55.0;5.2;73.1;0.34
18/01/2026;09:00:00;3.232;0.63;238.84;13.53;0.0;5.8;55.0;3.0;75.4;0.36
18/01/2026;10:00:00;2.125;0.113;236.86;8.97;0.0;0.0;55.0;7.4;59.2;0.37
18/01/2026;11:00:00;1.642;0.218;237.56;6.91;0.0;0.0;55.0;11.3;68.9;0.38
18/01/2026;12:00:00;1.335;0.129;237.97;5.61;0.0;0.0;55.0;8.1;66.7;0.31
18/01/2026;13:00:00;1.327;0.221;239.59;5.54;0.0;0.0;55.0;9.1;66.2;0.39
18/01/2026;14:00:00;1.079;0.099;241.18;4.47;0.0;0.0;55.0;12.0;53.0;0.28
18/01/2026;15:00:00;5.089;0.744;244.67;20.8;0.0;0.0;55.0;8.7;74.9;0.35
18/01/2026;16:00:00;1.564;0.267;238.98;6.54;0.0;0.0;55.0;9.9;67.4;0.33
18/01/2026;17:00:00;2.014;0.364;241.65;8.33;0.0;0.0;55.0;11.2;57.8;0.37
18/01/2026;18:00:00;2.943;0.282;239.5;12.29;16.6;0.0;55.0;8.6;69.4;0.32
18/01/2026;19:00:00;3.875;0.252;242.7;15.97;22.6;0.0;55.0;8.1;69.6;0.36
18/01/2026;20:00:00;4.066;0.354;236.49;17.19;19.1;0.0;55.0;8.4;73.8;0.38
18/01/2026;21:00:00;3.778;0.574;238.5;15.84;2.0;0.0;55.0;6.6;67.5;0.35
18/01/2026;22:00:00;3.286;0.187;241.86;13.59;0.0;0.0;55.0;5.1;70.4;0.36
18/01/2026;23:00:00;2.4;0.185;241.63;9.93;0.0;0.0;55.0;3.0;68.8;0.26
19/01/2026;00:00:00;1.373;0.301;241.68;5.68;0.0;0.0;55.0;3.0;75.0;0.12
19/01/2026;01:00:00;1.276;0.147;243.95;5.23;0.0;0.0;55.0;1.5;69.3;0.12
19/01/2026;02:00:00;1.601;0.215;235.15;6.81;0.0;0.0;55.0;1.9;68.4;0.12
19/01/2026;03:00:00;1.651;0.086;236.49;6.98;0.0;0.0;55.0;0.3;73.9;0.12
19/01/2026;04:00:00;1.679;0.253;241.57;6.95;0.0;0.0;55.0;0.9;67.6;0.12
19/01/2026;05:00:00;4.075;0.429;242.28;16.82;0.0;0.0;55.0;0.2;82.3;0.12
19/01/2026;06:00:00;2.125;0.298;241.83;8.79;0.0;0.0;55.0;2.4;82.1;0.26
19/01/2026;07:00:00;3.056;0.426;247.58;12.34;0.0;0.5;55.0;2.3;70.3;0.28
19/01/2026;08:00:00;3.57;0.766;237.44;15.03;0.0;1.5;55.0;3.0;65.0;0.66
19/01/2026;09:00:00;2.952;0.282;241.03;12.25;0.0;14.2;55.0;6.4;71.0;0.64
19/01/2026;10:00:00;2.425;0.356;239.8;10.11;0.0;0.0;55.0;7.6;65.9;0.73
19/01/2026;11:00:00;1.921;0.221;241.74;7.94;0.0;0.0;55.0;9.7;72.5;0.7
19/01/2026;12:00:00;1.734;0.211;241.05;7.19;0.0;0.0;55.0;8.9;63.4;0.67
19/01/2026;13:00:00;1.514;0.09;238.55;6.35;0.0;0.0;55.0;10.9;68.4;0.73
19/01/2026;14:00:00;1.355;0.226;241.09;5.62;0.0;0.0;55.0;11.7;65.6;0.66
19/01/2026;15:00:00;1.438;0.12;240.23;5.99;0.0;0.0;55.0;11.7;61.7;0.69
19/01/2026;16:00:00;1.783;0.231;240.36;7.42;0.0;0.0;55.0;9.6;67.9;0.79
19/01/2026;17:00:00;2.177;0.27;243.17;8.95;0.0;0.0;55.0;10.6;70.3;0.66
19/01/2026;18:00:00;3.018;0.391;246.95;12.22;1.5;0.0;55.0;10.1;66.8;0.62
19/01/2026;19:00:00;3.6;0.41;234.64;15.34;20.7;0.0;55.0;8.5;68.1;0.23
19/01/2026;20:00:00;3.874;0.353;243.61;15.9;1.0;0.0;55.0;4.2;66.7;0.28
19/01/2026;21:00:00;3.325;0.42;241.8;13.75;9.8;0.0;55.0;6.2;75.1;0.29
19/01/2026;22:00:00;2.688;0.156;237.92;11.3;0.0;0.0;55.0;8.0;73.2;0.27
19/01/2026;23:00:00;2.45;0.223;238.98;10.25;0.0;0.0;55.0;3.0;70.0;0.26
20/01/2026;00:00:00;1.762;0.323;242.47;7.27;0.0;0.0;55.0;1.4;72.7;0.12
20/01/2026;01:00:00;1.619;0.313;240.14;6.74;0.0;0.0;55.0;2.2;79.7;0.12
20/01/2026;02:00:00;1.653;0.284;239.86;6.89;0.0;0.0;55.0;1.6;67.4;0.12
20/01/2026;03:00:00;1.334;0.21;238.08;5.6;0.0;0.0;55.0;2.8;75.2;0.12
20/01/2026;04:00:00;1.592;0.299;237.87;6.69;0.0;0.0;55.0;-0.7;72.2;0.12
20/01/2026;05:00:00;1.515;0.109;237.3;6.38;0.0;0.0;55.0;2.8;81.1;0.12
20/01/2026;06:00:00;2.158;0.301;238.57;9.05;0.0;0.0;55.0;3.4;72.0;0.25
20/01/2026;07:00:00;3.052;0.213;239.64;12.74;0.0;13.1;55.0;3.3;78.1;0.25
20/01/2026;08:00:00;3.72;0.678;240.99;15.44;0.0;12.1;55.0;5.2;66.4;0.67
20/01/2026;09:00:00;3.028;0.419;237.7;12.74;0.0;14.8;55.0;7.5;62.1;0.62
20/01/2026;10:00:00;2.298;0.431;242.12;9.49;0.0;0.0;55.0;8.6;66.3;0.76
20/01/2026;11:00:00;1.84;0.342;237.46;7.75;0.0;0.0;55.0;6.8;70.3;0.79
20/01/2026;12:00:00;1.512;0.195;242.15;6.24;0.0;0.0;55.0;10.8;63.2;0.77
20/01/2026;13:00:00;1.503;0.202;237.58;6.33;0.0;0.0;55.0;10.2;70.0;0.73
20/01/2026;14:00:00;1.298;0.071;245.65;5.28;0.0;0.0;55.0;10.9;64.6;0.75
20/01/2026;15:00:00;1.633;0.227;241.82;6.75;0.0;0.0;55.0;11.1;55.1;0.72
20/01/2026;16:00:00;1.726;0.285;242.35;7.12;0.0;0.0;55.0;10.6;68.7;0.72
20/01/2026;17:00:00;2.272;0.204;239.52;9.48;0.0;0.0;55.0;12.1;60.3;0.73
20/01/2026;18:00:00;3.048;0.664;241.7;12.61;10.8;0.0;55.0;9.4;65.1;0.75
20/01/2026;19:00:00;3.603;0.777;236.49;15.24;24.3;0.0;55.0;6.8;76.7;0.34
20/01/2026;20:00:00;3.733;0.366;237.27;15.73;9.5;0.0;55.0;6.7;77.9;0.27
20/01/2026;21:00:00;3.546;0.607;239.14;14.83;2.4;0.0;55.0;6.3;66.5;0.32
20/01/2026;22:00:00;2.905;0.16;244.25;11.9;0.0;0.0;55.0;6.5;72.0;0.26
20/01/2026;23:00:00;2.243;0.366;242.82;9.24;0.0;0.0;55.0;4.4;68.1;0.26
21/01/2026;00:00:00;1.392;0.217;233.74;5.96;0.0;0.0;55.0;1.2;72.0;0.12
21/01/2026;01:00:00;3.486;0.661;237.24;14.69;0.0;0.0;55.0;5.4;67.1;0.12
21/01/2026;02:00:00;1.549;0.158;239.76;6.46;0.0;0.0;55.0;1.6;64.5;0.12
21/01/2026;03:00:00;1.593;0.317;243.52;6.54;0.0;0.0;55.0;2.9;72.5;0.12
21/01/2026;04:00:00;1.729;0.339;240.68;7.18;0.0;0.0;55.0;0.9;75.1;0.12
21/01/2026;05:00:00;1.684;0.276;232.9;7.23;0.0;0.0;55.0;2.5;69.1;0.12
21/01/2026;06:00:00;2.163;0.282;236.72;9.14;0.0;0.0;55.0;3.7;76.9;0.26
21/01/2026;07:00:00;2.865;0.444;242.02;11.84;0.0;15.9;55.0;5.3;68.0;0.34
21/01/2026;08:00:00;3.479;0.606;240.57;14.46;0.0;4.6;55.0;6.3;66.2;0.77
